lon,lat,lzprod,szprod,dfbot,photic,depth,Tb,Tm,Tp
244.5,28.5,85.67282732,80.79662358,163.0509759,101.6600486,840.8044209,3.2,4.702388889,15.64585
244.5,74.5,0.823670438,2.465887543,10.71984249,444.5180092,424.7964264,0.219,NA,-1.377
245.5,-73.5,33.67200132,41.00472508,70.65793735,115.2478414,653.498813,0.105,-0.23375,-1.69685
245.5,-72.5,10.50891432,21.01302657,40.40046977,122.5060306,473.8687319,0.71,NA,-1.69105
245.5,-71.5,5.384566434,16.8758945,37.5305307,277.4270224,1123.554699,0.415,0.958904762,-1.64375
245.5,-70.5,1.944286072,6.999226897,2.22114646,320.9662668,3333.418911,0.344,1.137714286,-1.57305
245.5,-69.5,0.700583531,4.216404498,1.36477747,298.341246,3702.750188,0.299,1.307,-1.46965
245.5,-68.5,0.191839061,2.016429098,0.93264005,266.9071916,4251.125361,0.34,1.467666667,-1.3122
245.5,-67.5,0.191845562,2.010220135,0.88904104,260.7425691,4530.42899,0.346,1.62152381,-1.05275
245.5,-66.5,0.285808956,2.554826079,0.92919255,239.4863177,4797.46232,0.308,1.766142857,-0.60335
245.5,-65.5,0.438544201,3.324155635,1.03663297,245.8286576,4898.893309,0.316,1.895380952,-0.01225
245.5,-64.5,0.644530924,4.900856033,1.16650349,235.4717191,5014.189368,0.327,2.002047619,0.63205
245.5,-63.5,1.027895726,6.999630476,1.35319017,248.9236687,5142.510383,0.326,2.083,1.2313
245.5,-62.5,1.162800155,7.785337305,1.39888649,243.6277734,5148.328167,0.353,2.143,1.7423
245.5,-61.5,1.243638352,8.387162782,1.48206489,244.5865529,5122.840246,0.379,2.19547619,2.19255
245.5,-60.5,1.50775077,9.587176521,1.57581723,241.5738365,5131.902495,0.427,2.259761905,2.65295
245.5,-59.5,1.876336345,11.68871631,1.72974065,231.3427384,5073.155256,0.443,2.355619048,3.1966
245.5,-58.5,2.443096732,12.67012149,1.87324304,229.3877661,5102.307167,0.445,2.493571429,3.84545
245.5,-57.5,3.577735656,13.13454049,2.37534787,236.3345457,4522.780997,0.446,2.670619048,4.5533
245.5,-56.5,4.360467923,14.09072978,3.09548322,238.6348849,3897.813817,0.824,2.871761905,5.2339
245.5,-55.5,4.896448766,16.46071759,3.81325336,219.3402786,3636.024741,0.942,3.075857143,5.8151
245.5,-54.5,5.261756802,18.21140003,4.44191199,223.5191558,3423.899911,1.403,3.267,6.2711
245.5,-53.5,5.435688713,18.61513039,4.63351447,231.1939004,3487.294368,1.455,3.437238095,6.6214
245.5,-52.5,6.229783536,20.27629184,4.8957856,236.2169451,3383.177634,1.5,3.591190476,6.91425
245.5,-51.5,6.655019015,22.98506141,5.42026397,226.9084275,3258.821046,1.537,3.740904762,7.20275
245.5,-50.5,7.390601464,25.61788668,6.28149675,226.3494108,3023.2091,1.552,3.892285714,7.5265
245.5,-49.5,8.722637681,26.52046637,6.26929853,229.0378952,2910.015277,1.528,4.037714286,7.89895
245.5,-48.5,9.473480185,26.84661966,6.57973932,236.2458602,2778.655839,1.679,4.16147619,8.3145
245.5,-47.5,10.35391688,27.99208963,6.30619392,234.6580884,2869.708139,1.691,4.255619048,8.7709
245.5,-46.5,10.96563018,27.14264519,5.63707634,237.1647848,2995.391219,1.683,4.326047619,9.27635
245.5,-45.5,11.11186893,25.27159859,5.08323461,246.5533505,3008.144835,1.65,4.382238095,9.83005
245.5,-44.5,10.47429039,22.05999373,4.37436552,243.5832792,3173.474934,1.62,4.427095238,10.41285
245.5,-43.5,9.149873955,20.1013041,3.93983219,244.9419923,3314.172836,1.637,4.458285714,10.99765
245.5,-42.5,8.406783747,20.43653005,3.9418617,244.9943278,3204.796683,1.624,4.476238095,11.5754
245.5,-41.5,7.888184689,20.73180156,3.95041042,245.6599467,3111.932298,1.63,4.486571429,12.16115
245.5,-40.5,7.79254883,21.5860604,3.8935035,255.3497339,3226.187184,1.597,4.495190476,12.7768
245.5,-39.5,7.936710033,22.27247034,3.90206605,259.1825289,3282.107796,1.467,4.506,13.4302
245.5,-38.5,8.287265649,23.41025591,3.9737492,262.8559419,3344.068093,1.491,4.518857143,14.118
245.5,-37.5,9.134402948,24.15229829,4.26904786,268.7661331,3092.726366,1.508,4.531238095,14.84005
245.5,-36.5,9.89854008,25.07884105,4.73627363,270.9649352,2754.49979,1.84,4.542,15.6044
245.5,-35.5,10.30876268,25.17293681,4.41807015,291.1951803,3120.631971,1.652,4.550571429,16.4096
245.5,-34.5,10.29311921,24.86977117,4.36381899,307.2507098,3323.995921,1.524,4.556190476,17.22605
245.5,-33.5,10.15692223,24.37381812,4.58116744,325.0421601,2892.56645,1.762,4.556809524,18.0139
245.5,-32.5,8.607199213,23.460674,4.48310535,332.8105084,2890.458059,1.77,4.550857143,18.7539
245.5,-31.5,7.093906277,22.34235858,4.32412784,372.778873,3017.310439,1.747,4.537428571,19.4526
245.5,-30.5,5.441983998,19.31413884,4.32183643,420.9000033,2933.707106,1.74,4.516095238,20.1269
245.5,-29.5,5.061428,19.23781123,4.21895315,423.7342846,3108.394891,1.735,4.486142857,20.7724
245.5,-28.5,5.443204648,19.96165572,4.48138027,428.9150426,3139.676611,1.756,4.449285714,21.36845
245.5,-27.5,7.104253565,21.77442382,5.29765131,442.0557468,3010.836701,1.722,4.411047619,21.89355
245.5,-26.5,9.989171374,26.14231524,6.63097037,436.3989774,2614.224133,1.831,4.37947619,22.35125
245.5,-25.5,13.41941474,31.02319268,7.59391398,438.5649363,3089.555828,1.702,4.359095238,22.7599
245.5,-24.5,15.87115302,34.68408458,8.1389832,431.0515322,3294.178538,1.77,4.351333333,23.13505
245.5,-23.5,17.9762791,36.68632063,8.88640488,427.6781455,3123.086614,1.778,4.354285714,23.47745
245.5,-22.5,19.38572861,36.21041315,9.1719153,424.0544543,3079.687295,1.803,4.366857143,23.7725
245.5,-21.5,20.89193637,37.21458159,9.34823861,381.8866225,3092.932005,1.804,4.387761905,24.0074
245.5,-20.5,24.30632585,40.96840654,9.85929525,370.4349947,3158.423347,1.785,4.417095238,24.1836
245.5,-19.5,27.86034262,43.19819366,10.31718833,315.9816836,3199.610273,1.816,4.455285714,24.317
245.5,-18.5,29.68344485,44.54618255,10.57366617,286.8919628,3079.430187,1.802,4.502238095,24.42875
245.5,-17.5,31.34239697,44.95906841,10.68593231,273.227591,3062.606938,1.735,4.555714286,24.52925
245.5,-16.5,33.71096397,46.08035584,10.55492356,269.1754898,3113.164817,1.787,4.611952381,24.62015
245.5,-15.5,40.11550122,49.67915242,11.38431467,253.4016534,3179.048782,1.753,4.667,24.70135
245.5,-14.5,48.9457004,53.91896588,12.56939362,246.5182654,3147.498344,1.774,4.71852381,24.7775
245.5,-13.5,60.37581479,60.2676844,13.22321369,243.1689034,2909.916948,1.754,4.764714286,24.8559
245.5,-12.5,77.1053683,68.36905029,13.41183751,241.3665163,3225.556262,1.665,4.804238095,24.9397
245.5,-11.5,91.49309041,75.2310362,13.43840279,232.5690486,3397.46158,1.55,4.836428571,25.0361
245.5,-10.5,106.9188373,81.70664801,13.50744418,234.3658118,3446.585701,1.533,4.861285714,25.14345
245.5,-9.5,120.995931,88.41954472,13.46774343,228.0357882,3670.68127,1.546,4.878904762,25.22815
245.5,-8.5,130.1452024,94.50533899,13.93279206,226.338522,3687.272715,1.538,4.889428571,25.1978
245.5,-7.5,130.573807,96.95688816,13.15843664,223.1594895,3993.794434,1.527,4.894095238,24.9152
245.5,-6.5,132.7967572,100.8808624,12.66786638,221.9080964,4154.922031,1.521,4.895428571,24.27045
245.5,-5.5,130.085327,106.611008,12.76687278,221.4786249,4198.15873,1.51,4.895666667,23.32755
245.5,-4.5,110.4061363,107.5540871,12.48699133,219.91288,4283.324331,1.492,4.896190476,22.32805
245.5,-3.5,87.42156927,109.4241639,12.34171511,216.3687069,4326.861431,1.337,4.898,21.5514
245.5,-2.5,71.26338131,115.6525848,12.40257635,205.7821736,4318.193521,1.359,4.902285714,21.12755
245.5,-1.5,51.65555097,110.0345206,11.72153054,195.323481,4288.217197,1.36,4.909571429,21.01245
245.5,-0.5,35.51001201,85.7738501,10.30116848,187.9301108,4144.134761,1.367,4.918952381,21.11915
245.5,0.5,46.52095718,94.4399071,11.34595546,189.8172794,4010.170261,1.452,4.928809524,21.4327
245.5,1.5,79.19027743,117.6478328,13.71426362,195.1021216,3906.06458,1.456,4.937904762,21.96575
245.5,2.5,106.1114321,117.0064557,14.36139915,202.2628315,3861.12334,1.448,4.945047619,22.6672
245.5,3.5,123.3061259,111.554854,13.76717686,205.9418556,3893.633306,1.417,4.94947619,23.3902
245.5,4.5,124.8593681,108.3164647,12.42964548,206.5820606,4017.972896,1.456,4.950333333,23.95305
245.5,5.5,118.5892784,104.0732435,11.20380778,219.2976313,4045.040972,1.461,4.947809524,24.2171
245.5,6.5,102.4009477,89.73724719,9.71968795,225.8310438,4074.538567,1.516,4.944047619,24.159
245.5,7.5,91.82913733,81.84081714,8.42675241,229.3226081,4064.27583,1.47,4.94152381,23.8916
245.5,8.5,86.64755054,77.09549972,8.10571093,231.7585608,3961.64166,1.513,4.941333333,23.5999
245.5,9.5,78.35994854,71.01669536,9.16312616,231.4998171,3827.347998,1.54,4.942238095,23.4195
245.5,10.5,75.02000626,66.90100241,8.93140649,222.615547,3899.298047,1.49,4.93952381,23.3762
245.5,11.5,74.90901873,66.40438686,7.83753472,226.2598739,4067.401184,1.481,4.928428571,23.41795
245.5,12.5,67.57267275,59.48122106,7.41582462,231.9969917,4068.758462,1.486,4.907666667,23.4663
245.5,13.5,54.64480361,48.77525241,6.74643184,236.4403305,4008.548672,1.521,4.880714286,23.4565
245.5,14.5,43.77071843,42.90216263,6.3969652,241.0672059,3913.544194,1.521,4.853809524,23.33845
245.5,15.5,30.39637123,36.17859013,5.64916943,245.3173012,3764.18884,1.53,4.832190476,23.0877
245.5,16.5,20.30615504,28.62993054,5.08996929,257.092638,3695.440425,1.541,4.81752381,22.7149
245.5,17.5,13.54116946,22.25056794,4.21349617,257.4456365,3618.257322,1.556,4.807142857,22.26
245.5,18.5,8.830784853,19.58324694,4.95376503,256.0654197,3328.529252,1.567,4.795809524,21.7733
245.5,19.5,6.749158216,17.77983222,3.49939441,257.216668,3581.21293,1.559,4.778952381,21.29395
245.5,20.5,6.08582755,16.38427264,3.19126867,260.5112713,3646.058017,1.581,4.754190476,20.82985
245.5,21.5,6.510252359,15.89178155,3.02346964,249.2710409,3623.41966,1.588,4.72147619,20.3545
245.5,22.5,11.94016666,19.00758329,3.28092037,240.8943225,3730.702468,1.591,4.683238095,19.82505
245.5,23.5,21.77208837,25.22862131,3.92779282,233.9703173,3767.260596,1.596,4.642714286,19.20615
245.5,24.5,28.58738775,28.61306689,4.2272414,220.1426666,3642.251682,1.597,4.602619048,18.474
245.5,25.5,46.18069976,35.75144985,4.98401348,216.8212626,3503.794718,1.631,4.563333333,17.60325
245.5,26.5,82.92053489,70.19366656,46.40050971,89.51391153,2731.236753,1.656,4.520380952,16.53545
245.5,28.5,110.2442523,100.4735067,388.1797212,240.2098362,83.51701789,11.742,NA,15.038
245.5,74.5,0.738614683,2.153793828,14.22612157,317.317904,374.6673749,0.3,NA,-1.38705
245.5,77.5,0.312711235,1.275643994,19.47131438,339.6559995,147.9611329,-1.065,NA,-1.35005
246.5,-73.5,24.3030711,32.98148778,54.8608183,106.6121214,519.1015737,0.183,-0.1438,-1.68625
246.5,-72.5,9.739112575,22.77152255,44.17635867,142.9979986,468.7756886,0.816,NA,-1.7013
246.5,-71.5,5.744428088,15.94401799,20.33244641,316.4526667,1119.748829,0.608,0.930380952,-1.65835
246.5,-70.5,2.199215994,7.3169647,2.41041104,288.2184191,3224.346093,0.406,1.134190476,-1.58025
246.5,-69.5,0.721756565,4.205800108,1.29753499,294.9217645,3920.217356,0.294,1.309952381,-1.4679
246.5,-68.5,0.194326887,2.078973444,0.92630924,234.2836312,4214.05676,0.324,1.474380952,-1.30385
246.5,-67.5,0.193190203,2.026184004,0.91393999,234.954737,4468.505231,0.319,1.631095238,-1.0288
246.5,-66.5,0.303307279,2.621387203,0.94722985,240.3904909,4787.197176,0.309,1.778095238,-0.559
246.5,-65.5,0.45945553,3.405653169,1.05986709,257.9650385,4914.856868,0.314,1.909238095,0.0487
246.5,-64.5,0.669708031,4.888915063,1.1867281,257.1278448,5043.428709,0.328,2.016761905,0.69785
246.5,-63.5,1.060984568,6.851324096,1.36529049,250.2052429,5143.304129,0.329,2.097714286,1.2984
246.5,-62.5,1.17098122,7.138129076,1.39772425,249.7894378,5153.681006,0.359,2.157047619,1.8025
246.5,-61.5,1.261798961,7.850030627,1.49155306,228.2979796,5079.469717,0.386,2.209238095,2.2464
246.5,-60.5,1.517049108,9.123459784,1.53897332,234.2336896,5136.352737,0.436,2.274666667,2.7024
246.5,-59.5,2.059453233,11.5228126,1.66664427,228.9766959,5263.494895,0.435,2.373666667,3.24465
246.5,-58.5,2.705575713,12.07154466,1.86817345,234.8917995,5164.385458,0.505,2.517,3.896
246.5,-57.5,3.54293649,12.92521539,2.33183195,241.5505557,4563.734033,0.666,2.702095238,4.60895
246.5,-56.5,4.507084797,13.93253316,3.01289798,243.4964112,3912.000871,0.861,2.914571429,5.2999
246.5,-55.5,4.765789335,15.62730448,3.64444327,214.8792084,3685.515795,0.984,3.134190476,5.8963
246.5,-54.5,5.173497962,17.10693713,4.17895213,217.5579488,3557.898595,1.349,3.343190476,6.3697
246.5,-53.5,5.494752854,18.56973456,4.50355999,231.4375613,3535.581296,1.434,3.529857143,6.7354
246.5,-52.5,6.204599126,20.5297864,4.82614582,225.530253,3452.524007,1.452,3.693571429,7.0369
246.5,-51.5,6.910651328,23.60212478,5.40585105,225.1340856,3420.344284,1.496,3.841380952,7.3228
246.5,-50.5,7.64240767,25.29447163,5.87734957,225.8593094,3231.145851,1.486,3.978904762,7.63515
246.5,-49.5,8.402944193,26.09436967,6.53988156,229.0786011,2751.603102,1.653,4.10252381,7.991
246.5,-48.5,8.975079675,27.83276986,6.78211829,233.6456287,2651.720763,1.667,4.20452381,8.3905
246.5,-47.5,10.01051492,27.1250635,6.43687742,238.640846,2629.084633,1.711,4.282047619,8.8341
246.5,-46.5,10.82223107,27.36991895,5.9880274,237.2353584,2779.159205,1.695,4.342285714,9.32775
246.5,-45.5,10.84815926,25.09899171,5.25549574,243.5300863,2750.38473,1.682,4.392285714,9.8695
246.5,-44.5,10.56271876,22.28698623,4.60116301,244.8753148,2885.629817,1.678,4.432333333,10.4391
246.5,-43.5,9.19453079,20.18207367,4.08625546,238.7220809,3064.537001,1.665,4.459095238,11.01155
246.5,-42.5,7.878721451,19.52720161,4.01060695,245.8957216,2940.448944,1.652,4.473047619,11.5789
246.5,-41.5,7.620644426,20.07486048,4.00380754,249.5828161,2957.482247,1.652,4.480095238,12.15485
246.5,-40.5,7.338393173,20.87929854,3.88687366,257.4729274,3081.293271,1.636,4.487047619,12.76005
246.5,-39.5,7.636858451,21.66599932,3.9166327,259.9425606,3145.711715,1.54,4.497904762,13.4065
246.5,-38.5,8.04811869,22.66332641,3.96880086,265.0462382,3182.050747,1.574,4.511952381,14.0926
246.5,-37.5,8.585452737,23.56163585,4.1886438,263.6223642,2892.246231,1.577,4.525666667,14.8186
246.5,-36.5,9.749097522,24.76919023,4.64044029,271.5525617,2621.508852,1.656,4.536666667,15.59245
246.5,-35.5,10.15008498,24.54981304,4.36286292,284.0862076,3025.605713,1.694,4.543761905,16.40655
246.5,-34.5,10.33375591,24.60964419,4.39573509,299.710209,3187.251737,1.714,4.546952381,17.22955
246.5,-33.5,9.891018282,24.22529019,4.60057211,319.9071778,2820.105754,1.778,4.545666667,18.02015
246.5,-32.5,8.286870781,22.67636977,4.50002702,342.2256716,2779.43712,1.786,4.539666667,18.7613
246.5,-31.5,6.991327814,22.12164756,4.39531961,375.5419906,2853.229356,1.804,4.528380952,19.46695
246.5,-30.5,5.946061972,20.72689057,4.29594895,418.1621674,2922.198014,1.791,4.510571429,20.1494
246.5,-29.5,5.14509923,19.26041047,4.187694,420.8181153,3064.559298,1.78,4.483285714,20.7984
246.5,-28.5,6.399769083,20.52568413,4.64499629,422.6272518,2989.610802,1.784,4.44752381,21.3879
246.5,-27.5,8.576825238,24.26784426,5.89895652,421.2940353,2614.392272,1.765,4.409333333,21.89755
246.5,-26.5,10.31799044,26.86379659,6.68948378,424.9214315,2738.495172,1.747,4.377238095,22.33495
246.5,-25.5,13.70777696,31.71720294,7.7184928,441.7995584,3036.87923,1.75,4.356761905,22.7229
246.5,-24.5,16.64190672,35.58807816,8.25108369,437.9736127,3375.180369,1.776,4.349,23.0796
246.5,-23.5,17.28812979,36.85279421,8.58455783,432.1862301,3420.430551,1.81,4.352142857,23.404
246.5,-22.5,18.625075,36.16814106,8.90155557,407.5763877,3192.803037,1.791,4.364619048,23.6822
246.5,-21.5,21.08574474,37.80787678,9.33900964,401.9864901,3172.30651,1.817,4.385714286,23.9017
246.5,-20.5,22.29389425,39.53409263,9.51991631,366.1407217,3185.623411,1.81,4.415904762,24.06575
246.5,-19.5,24.99196136,40.49905982,9.73330627,299.8619601,3127.801416,1.811,4.454857143,24.1897
246.5,-18.5,26.01073213,41.23505217,9.81993246,289.2900675,3023.547552,1.803,4.502571429,24.2925
246.5,-17.5,27.23633833,40.91637896,9.90416504,280.4543654,2968.557546,1.807,4.556047619,24.3867
246.5,-16.5,30.6417288,43.33636132,9.98608449,269.0666299,3002.656951,1.813,4.611619048,24.4718
246.5,-15.5,36.45063474,46.08576792,10.77498271,257.7522229,3102.138691,1.822,4.665619048,24.55015
246.5,-14.5,46.56789279,51.23601167,11.98249142,248.8476232,3027.129838,1.814,4.715809524,24.62675
246.5,-13.5,57.69965314,57.98584659,12.61553207,243.5698678,2956.570563,1.783,4.76152381,24.7067
246.5,-12.5,73.69244994,65.74841994,13.0389621,240.2028438,3217.280359,1.708,4.80152381,24.7933
246.5,-11.5,89.31448953,73.57080301,13.26939167,234.9676091,3345.055779,1.557,4.834714286,24.88885
246.5,-10.5,106.487096,81.00019783,13.42993696,232.706424,3392.514692,1.556,4.860619048,24.9941
246.5,-9.5,120.7079822,86.42785136,13.67474848,230.1983049,3493.08364,1.533,4.878619048,25.0806
246.5,-8.5,129.2577684,92.97924234,14.01300015,224.4420906,3584.998625,1.547,4.889238095,25.0558
246.5,-7.5,130.7070231,96.64437349,13.51447757,221.8901264,3809.12457,1.525,4.89447619,24.77995
246.5,-6.5,135.4545534,101.9834979,12.59817031,222.0963402,4159.641853,1.528,4.896238095,24.14225
246.5,-5.5,131.9878813,105.6024619,12.66529896,220.3514234,4209.576956,1.508,4.896761905,23.19975
246.5,-4.5,112.0992141,109.5899929,12.82982017,217.5131695,4180.450149,1.486,4.897095238,22.18825
246.5,-3.5,88.49150341,111.2593631,12.77049471,216.6761663,4182.077578,1.337,4.898857143,21.38695
246.5,-2.5,72.77605182,116.0941529,12.75066504,211.5581699,4187.384561,1.359,4.903095238,20.92935
246.5,-1.5,52.84781379,110.1296839,11.81736341,201.7112372,4222.716465,1.36,4.911,20.7861
246.5,-0.5,36.83203168,87.07835321,10.31075945,192.5746023,4145.389758,1.367,4.920714286,20.887
246.5,0.5,47.81042247,96.20945775,11.39412256,194.0715851,4029.862261,1.46,4.930238095,21.2238
246.5,1.5,81.04104763,118.4838411,13.88103175,198.1814901,3867.332056,1.463,4.938380952,21.801
246.5,2.5,109.4418803,118.2227713,14.49218957,200.8085755,3808.037266,1.468,4.945,22.5497
246.5,3.5,125.7159572,111.6437677,13.95675091,202.3009006,3844.000706,1.473,4.949904762,23.31135
246.5,4.5,128.6408193,109.3158042,12.63241209,206.3174574,3942.215151,1.442,4.951619048,23.89895
246.5,5.5,117.9775457,102.7821447,11.1767868,212.844012,3974.760342,1.472,4.95,24.18205
246.5,6.5,100.4755563,88.25176198,9.75736073,224.2948503,3996.298936,1.52,4.94652381,24.14935
246.5,7.5,90.20412921,79.79960587,8.92081957,231.4542766,3863.82696,1.54,4.943809524,23.92135
246.5,8.5,86.15115294,76.55688585,8.22232321,232.3374061,3887.592566,1.554,4.943238095,23.68395
246.5,9.5,79.4994151,70.44814201,8.52559947,226.1803203,3767.290818,1.545,4.944285714,23.5681
246.5,10.5,73.9307181,65.65312766,8.10305674,223.705374,3815.124177,1.553,4.942285714,23.58415
246.5,11.5,73.5319053,64.55336116,7.70120879,225.8325532,4072.580391,1.546,4.933142857,23.66115
246.5,12.5,69.67050395,59.65172687,7.36727111,229.6261358,4070.952756,1.49,4.914761905,23.7067
246.5,13.5,58.15875094,51.25982524,6.84037529,236.7868781,3983.549431,1.544,4.889761905,23.6567
246.5,14.5,43.64539174,43.5442181,6.33613778,242.1482958,3915.589624,1.528,4.864047619,23.4789
246.5,15.5,29.63163947,35.17081253,5.65946847,248.9632679,3732.993967,1.521,4.84247619,23.1673
246.5,16.5,20.24322742,28.12644548,5.00810132,256.1094382,3544.533789,1.531,4.826904762,22.7433
246.5,17.5,12.61065468,21.33460335,4.15267306,248.7406736,3515.854656,1.624,4.815666667,22.25115
246.5,18.5,7.632362305,18.05382598,3.65725256,246.0705121,3474.48632,1.613,4.804952381,21.74495
246.5,19.5,7.114630081,17.74947658,3.52949585,254.9407303,3475.560952,1.577,4.791190476,21.26375
246.5,20.5,6.70702643,17.26132254,3.27123404,250.5225972,3638.495108,1.566,4.771095238,20.8054
246.5,21.5,7.811133,17.1282061,3.1577854,245.3086356,3648.710658,1.599,4.742952381,20.32625
246.5,22.5,15.22500183,21.77273683,3.64163858,230.0028331,3718.144084,1.573,4.708047619,19.76625
246.5,23.5,28.01127753,30.01743741,4.59826671,222.8294541,3605.358087,1.606,4.669666667,19.08475
246.5,24.5,40.29131141,35.72186905,5.51158779,210.8093394,3409.782118,1.62,4.63047619,18.27115
246.5,25.5,64.67332942,51.64812637,55.38746516,176.7164237,2019.698704,1.649,4.593904762,17.3988
246.5,26.5,126.4008394,118.2543188,368.1117797,84.89743444,351.8926969,15.674,NA,18.17990909
246.5,30.5,375.6014267,231.0438367,781.4386869,114.8635639,120.5831169,15.385,NA,18.5803
246.5,73.5,1.293202237,2.54209835,23.09815888,384.9124421,242.7733121,0.186,NA,-1.24375
246.5,77.5,0.272528092,0.94820925,16.43543842,311.909897,162.9506772,-1.186,NA,-1.35355
247.5,-73.5,17.84602531,25.83869429,40.86038912,117.7588076,544.6392007,0.412,-0.003571429,-1.682
247.5,-72.5,10.90490509,22.19238933,55.13100429,197.485477,418.6649618,0.68,NA,-1.7089
247.5,-71.5,6.001535767,16.79666236,24.59226041,185.3445418,1072.270147,0.414,0.928333333,-1.6569
247.5,-70.5,2.500307946,7.598665794,2.4386698,312.0997158,3136.360502,0.394,1.137285714,-1.58115
247.5,-69.5,0.773791931,4.077037835,1.29409647,277.4329676,3686.84559,0.304,1.317047619,-1.46135
247.5,-68.5,0.224278558,2.159224973,0.95198581,262.9556897,4109.511589,0.334,1.483238095,-1.2923
247.5,-67.5,0.192566657,2.02077294,0.92037878,252.9485609,4419.850507,0.354,1.640857143,-1.0061
247.5,-66.5,0.307857328,2.632009745,0.95714168,247.0717948,4769.689731,0.311,1.788857143,-0.52105
247.5,-65.5,0.484818658,3.510617893,1.07897627,256.7300399,4917.492649,0.319,1.920714286,0.09465
247.5,-64.5,0.689773661,4.860585495,1.20874883,252.1534706,5044.815793,0.328,2.028142857,0.74345
247.5,-63.5,1.039338289,6.709248175,1.36040291,252.284152,5131.4797,0.345,2.10852381,1.34125
247.5,-62.5,1.170967022,6.913605475,1.3960418,244.5003976,5170.571761,0.368,2.167380952,1.8409
247.5,-61.5,1.273253054,7.408513724,1.45446142,233.4329223,5139.526976,0.393,2.220095238,2.2815
247.5,-60.5,1.5662176,8.986716926,1.54196502,241.5592482,5149.10116,0.419,2.287619048,2.73935
247.5,-59.5,2.223173963,11.06878274,1.7182791,236.371446,5243.803198,0.419,2.390333333,3.28535
247.5,-58.5,2.984127138,11.67386416,2.04503899,236.6246675,4874.966264,0.536,2.539428571,3.9396
247.5,-57.5,3.802743134,12.88689281,2.3600771,243.6819751,4604.283049,0.479,2.732333333,4.6555
247.5,-56.5,4.44842653,13.84977126,2.91790331,241.8993314,3970.311407,0.688,2.954904762,5.3518
247.5,-55.5,4.551519619,14.62131069,3.62191487,235.2090767,3595.666966,1.007,3.186904762,5.9557
247.5,-54.5,5.021516835,15.83812854,4.00369961,214.2621648,3606.696808,1.308,3.409571429,6.4397
247.5,-53.5,5.303915892,17.22635633,4.2772765,235.3828963,3539.529146,1.372,3.60947619,6.8164
247.5,-52.5,6.020739241,20.1351604,4.68356969,227.2857713,3539.524002,1.424,3.781142857,7.12415
247.5,-51.5,6.740613188,22.61162668,5.31566053,227.2451752,3449.522304,1.457,3.927809524,7.41125
247.5,-50.5,7.479284566,24.75330987,5.66712372,227.8386513,3344.400847,1.465,4.053952381,7.71745
247.5,-49.5,8.27313048,26.54902958,6.48968884,229.1258209,2886.045091,1.591,4.159761905,8.06475
247.5,-48.5,8.997970645,28.11874654,6.60644906,238.1184818,2793.055776,1.697,4.243761905,8.4559
247.5,-47.5,9.701596397,27.02434724,6.0568452,244.7350286,2770.941399,1.686,4.308333333,8.8914
247.5,-46.5,10.53904407,26.28761127,5.70652457,236.9025608,2761.40147,1.709,4.360142857,9.37465
247.5,-45.5,10.43677163,24.60970831,5.23544665,244.260549,2777.11887,1.705,4.404619048,9.9024
247.5,-44.5,9.712856971,21.54575445,4.67690394,239.1640118,2742.724568,1.701,4.439714286,10.4568
247.5,-43.5,8.486750423,19.6037636,4.13376065,248.4238221,2867.773701,1.685,4.462380952,11.0177
247.5,-42.5,7.288267831,18.92956162,3.97988472,244.407813,2825.007847,1.688,4.473,11.5781
247.5,-41.5,7.229689912,19.79788543,4.07667257,243.1733652,2768.848458,1.655,4.477428571,12.1507
247.5,-40.5,7.053472526,20.36280542,3.92278447,257.0556272,2918.497356,1.607,4.483142857,12.75255
247.5,-39.5,7.287798599,21.42402371,3.9251562,256.8632323,3020.150691,1.581,4.493666667,13.3956
247.5,-38.5,7.718197396,22.27735561,4.04097812,259.4791115,2899.794347,1.659,4.507904762,14.08125
247.5,-37.5,8.326324543,23.32226471,4.20157436,268.0030731,2796.736859,1.68,4.522190476,14.81155
247.5,-36.5,9.30829453,23.86366884,4.3574121,268.4335381,2765.62309,1.667,4.533190476,15.5946
247.5,-35.5,10.08257977,24.51273817,4.34363033,297.2443519,3127.6775,1.71,4.538666667,16.41495
247.5,-34.5,10.06562697,24.43346936,4.50009397,310.4784592,2764.119893,1.756,4.538714286,17.2395
247.5,-33.5,9.638274348,24.16972085,4.62510287,331.6349587,2583.834095,1.784,4.534190476,18.027
247.5,-32.5,8.424508319,22.74060398,4.534085,353.8572672,2642.724567,1.795,4.52647619,18.76405
247.5,-31.5,6.565359521,21.3421867,4.35951598,368.9329907,2712.278605,1.845,4.516047619,19.47015
247.5,-30.5,5.609829237,20.27435543,4.29120598,415.5297935,2822.141311,1.836,4.500714286,20.15565
247.5,-29.5,5.510051081,19.3571801,4.39713398,417.985213,2798.686576,1.786,4.476285714,20.8045
247.5,-28.5,7.403865614,21.98405078,5.04372426,425.3293587,2773.667636,1.842,4.442761905,21.3849
247.5,-27.5,9.958225151,26.36827029,6.27334226,419.3930653,2594.209601,1.839,4.405380952,21.8795
247.5,-26.5,11.83519308,28.29627171,6.94679952,421.218697,2712.682501,1.862,4.373619048,22.30005
247.5,-25.5,13.99173029,32.11906453,7.73684413,439.4264263,2900.533192,1.776,4.353095238,22.6735
247.5,-24.5,16.39949354,34.82529978,8.40580164,428.718452,3148.153109,1.792,4.345333333,23.0167
247.5,-23.5,16.72365114,35.78019525,8.45027431,434.1758625,3369.336466,1.809,4.34852381,23.32755
